Horario,Conta,Instrumento,Lado,QtdOrdem,QtdExecucaoAtual,QtdExecutadaAcumulada,PrecoExecutado,NotionaldaOrdem,NotionaldaExecucaoAtual,NotionaldaExecucaoAcumulada,EnteringTrader
2021-11-27T15:27:53.962,879865,POMO4,1,20500,19400,20500,13.2,270600.0,256080.0,270600.0,SMITH
2021-11-27T13:04:28.272,987453,POMO4,2,2500,700,700,13.01,32525.0,9107.0,9107.0,MARTINEZ
2021-11-27T16:18:42.798,987453,POMO4,2,2500,1700,2400,13.01,32525.0,22117.0,31224.0,MARTINEZ
2021-11-27T10:16:00.654,987453,BBAS3,2,24500,1100,1100,10.13,248185.00000000003,11143.0,11143.0,MILLER
2021-11-27T16:25:16.649,987453,POMO4,2,2500,100,2500,13.01,32525.0,1301.0,32525.0,MARTINEZ
2021-11-27T16:09:22.383,879865,BBAS3,1,18500,10900,10900,16.23,300255.0,176907.0,176907.0,JONES
2021-11-27T11:27:55.918,987453,BBAS3,2,24500,18700,19800,10.13,248185.00000000003,189431.00000000003,200574.00000000003,MILLER
2021-11-27T15:41:42.113,987453,POMO4,1,18500,18500,18500,15.53,287305.0,287305.0,287305.0,RODRIGUEZ
2021-11-27T14:45:05.558,987453,BBAS3,2,24500,700,20500,10.13,248185.00000000003,7091.000000000001,207665.00000000003,MILLER
2021-11-27T16:14:16.648,879865,BBAS3,1,18500,7600,18500,16.23,300255.0,123348.0,300255.0,JONES
2021-11-27T16:14:14.947,987453,BBAS3,2,24500,1000,21500,10.13,248185.00000000003,10130.0,217795.00000000003,MILLER
2021-11-27T17:15:43.875,987453,BBAS3,2,24500,2700,24200,10.13,248185.00000000003,27351.000000000004,245146.00000000003,MILLER
2021-11-27T17:39:44.518,987453,BBAS3,2,24500,100,24300,10.13,248185.00000000003,1013.0000000000001,246159.00000000003,MILLER
2021-11-27T15:34:27.546,987453,ITUB4,2,1500,1500,1500,17.6,26400.000000000004,26400.000000000004,26400.000000000004,MARTINEZ
2021-11-27T17:48:52.495,987453,BBAS3,2,24500,100,24400,10.13,248185.00000000003,1013.0000000000001,247172.00000000003,MILLER
2021-11-27T15:45:41.938,164532,PETR4,1,22500,11400,11400,17.62,396450.0,200868.0,200868.0,JOHNSON
2021-11-27T17:53:56.518,987453,BBAS3,2,24500,100,24500,10.13,248185.00000000003,1013.0000000000001,248185.00000000003,MILLER
2021-11-27T17:17:16.446,164532,PETR4,1,22500,10200,21600,17.62,396450.0,179724.0,380592.0,JOHNSON
2021-11-27T11:50:51.880,849651,VALE3,2,16500,16500,16500,17.83,294195.0,294195.0,294195.0,MARTINEZ
2021-11-27T17:42:33.760,164532,PETR4,1,22500,100,21700,17.62,396450.0,1762.0,382354.0,JOHNSON
2021-11-27T17:45:12.810,164532,PETR4,1,22500,800,22500,17.62,396450.0,14096.0,396450.0,JOHNSON
2021-11-27T16:12:44.019,164532,GOAU4,2,22500,22500,22500,11.32,254700.0,254700.0,254700.0,MILLER
2021-11-27T16:24:14.003,164532,BBAS3,1,12500,11300,11300,16.69,208625.00000000003,188597.0,188597.0,SMITH
2021-11-27T16:44:13.565,164532,BBAS3,1,12500,1100,12400,16.69,208625.00000000003,18359.0,206956.00000000003,SMITH
2021-11-27T12:18:58.269,981727,BBAS3,2,22500,16000,16000,14.1,317250.0,225600.0,225600.0,JONES
2021-11-27T16:44:29.247,164532,BBAS3,1,12500,100,12500,16.69,208625.00000000003,1669.0000000000002,208625.00000000003,SMITH
2021-11-27T15:54:38.452,981727,BBAS3,2,22500,6500,22500,14.1,317250.0,91650.0,317250.0,JONES
2021-11-27T12:55:28.370,164532,POMO4,1,500,200,200,10.01,5005.0,2002.0,2002.0,WILLIAMS
2021-11-27T15:11:41.959,164532,POMO4,1,500,200,400,10.01,5005.0,2002.0,4004.0,WILLIAMS
2021-11-27T16:12:39.406,164532,POMO4,1,500,100,500,10.01,5005.0,1001.0,5005.0,WILLIAMS
2021-11-27T11:25:34.502,849651,IGTI3,2,5500,5500,5500,10.33,56815.0,56815.0,56815.0,BROWN
2021-11-27T15:17:44.096,981727,IGTI3,2,21500,21500,21500,13.94,299710.0,299710.0,299710.0,WILLIAMS
2021-11-27T10:14:14.984,987453,POMO4,1,11500,5000,5000,17.26,198490.00000000003,86300.00000000001,86300.00000000001,WILLIAMS
2021-11-27T17:41:34.540,071264,PETR4,1,5500,2400,2400,10.26,56430.0,24624.0,24624.0,MARTINEZ
2021-11-27T17:42:48.704,071264,PETR4,1,5500,1400,3800,10.26,56430.0,14364.0,38988.0,MARTINEZ
2021-11-27T17:26:50.931,164532,BPAC11,2,7500,4300,4300,17.11,128325.0,73573.0,73573.0,JOHNSON
2021-11-27T10:07:48.321,981727,IGTI3,1,17500,17500,17500,13.94,243950.0,243950.0,243950.0,RODRIGUEZ
2021-11-27T16:09:47.204,918237,IGTI3,2,12500,12500,12500,10.34,129250.0,129250.0,129250.0,MARTINEZ
2021-11-27T11:48:04.210,071264,BBAS3,1,11500,9800,9800,13.26,152490.0,129948.0,129948.0,RODRIGUEZ
2021-11-27T17:53:34.512,071264,PETR4,1,5500,1700,5500,10.26,56430.0,17442.0,56430.0,MARTINEZ
2021-11-27T15:57:11.938,987453,POMO4,1,11500,4500,9500,17.26,198490.00000000003,77670.0,163970.00000000003,WILLIAMS
2021-11-27T17:29:10.690,164532,BPAC11,2,7500,3200,7500,17.11,128325.0,54752.0,128325.0,JOHNSON
2021-11-27T12:44:03.941,987453,ITUB4,1,10500,4500,4500,18.06,189630.0,81270.0,81270.0,WILLIAMS
2021-11-27T12:25:46.624,981727,PETR4,1,21500,7100,7100,14.95,321425.0,106145.0,106145.0,RODRIGUEZ
2021-11-27T14:31:35.213,987453,ITUB4,1,10500,6000,10500,18.06,189630.0,108359.99999999999,189630.0,WILLIAMS
2021-11-27T12:43:15.945,849651,ITUB4,1,13500,4700,4700,18.16,245160.0,85352.0,85352.0,WILLIAMS
2021-11-27T17:22:44.865,987453,POMO4,1,11500,2000,11500,17.26,198490.00000000003,34520.0,198490.00000000003,WILLIAMS
2021-11-27T17:54:06.570,849651,RAPT4,1,16500,16500,16500,10.29,169785.0,169785.0,169785.0,MILLER
2021-11-27T13:54:30.866,918237,GOAU4,2,2500,2500,2500,12.05,30125.0,30125.0,30125.0,DAVIS
2021-11-27T16:57:07.874,879865,BBAS3,1,22500,11700,11700,19.7,443250.0,230490.0,230490.0,JOHNSON
2021-11-27T10:06:03.521,918237,GOAU4,1,13500,13500,13500,13.43,181305.0,181305.0,181305.0,MILLER
2021-11-27T13:14:06.626,071264,GOAU4,2,7500,7500,7500,13.62,102150.0,102150.0,102150.0,SMITH
2021-11-27T12:06:48.223,071264,BBAS3,1,11500,1700,11500,13.26,152490.0,22542.0,152490.0,RODRIGUEZ
2021-11-27T11:08:57.965,071264,BPAC11,1,6500,6500,6500,14.07,91455.0,91455.0,91455.0,WILLIAMS
2021-11-27T12:36:23.559,981727,PETR4,1,21500,14400,21500,14.95,321425.0,215280.0,321425.0,RODRIGUEZ
2021-11-27T10:30:06.842,918237,VALE3,2,5500,5500,5500,17.65,97074.99999999999,97074.99999999999,97074.99999999999,JOHNSON
2021-11-27T13:07:19.912,849651,ITUB4,1,13500,6300,11000,18.16,245160.0,114408.0,199760.0,WILLIAMS
2021-11-27T15:26:24.461,164532,ITUB4,2,15500,15500,15500,18.53,287215.0,287215.0,287215.0,MILLER
2021-11-27T13:53:37.075,071264,BPAC11,2,22500,7800,7800,19.65,442124.99999999994,153270.0,153270.0,MARTINEZ
2021-11-27T13:11:50.515,849651,ITUB4,1,13500,300,11300,18.16,245160.0,5448.0,205208.0,WILLIAMS
2021-11-27T16:42:31.788,849651,ITUB4,1,13500,2200,13500,18.16,245160.0,39952.0,245160.0,WILLIAMS
2021-11-27T17:23:18.461,879865,BBAS3,1,22500,10800,22500,19.7,443250.0,212760.0,443250.0,JOHNSON
2021-11-27T16:48:14.766,849651,IGTI3,1,19500,9500,9500,19.74,384929.99999999994,187529.99999999997,187529.99999999997,MILLER
2021-11-27T16:53:11.474,849651,BBAS3,2,1500,1500,1500,15.19,22785.0,22785.0,22785.0,GARCIA
2021-11-27T14:18:01.538,071264,RAPT4,1,11500,11500,11500,17.47,200905.0,200905.0,200905.0,MILLER
2021-11-27T17:44:51.047,849651,IGTI3,1,19500,10000,19500,19.74,384929.99999999994,197399.99999999997,384929.99999999994,MILLER
2021-11-27T16:26:33.684,071264,BPAC11,2,18500,16700,16700,10.66,197210.0,178022.0,178022.0,BROWN
2021-11-27T16:49:41.928,498213,SLCE3,2,5500,5500,5500,11.83,65065.0,65065.0,65065.0,JONES
2021-11-27T13:34:25.769,498213,BBAS3,2,11500,11500,11500,19.18,220570.0,220570.0,220570.0,RODRIGUEZ
2021-11-27T17:09:15.740,981727,IGTI3,2,7500,7500,7500,18.9,141750.0,141750.0,141750.0,RODRIGUEZ
2021-11-27T16:27:06.787,071264,BPAC11,2,18500,100,16800,10.66,197210.0,1066.0,179088.0,BROWN
2021-11-27T16:57:53.251,071264,BPAC11,2,18500,1700,18500,10.66,197210.0,18122.0,197210.0,BROWN
2021-11-27T15:04:27.740,071264,BPAC11,2,22500,14700,22500,19.65,442124.99999999994,288855.0,442124.99999999994,MARTINEZ
2021-11-27T16:44:37.320,918239,SLCE3,2,10500,10500,10500,18.24,191519.99999999997,191519.99999999997,191519.99999999997,GARCIA
2021-11-27T10:43:39.946,918237,IGTI3,1,1500,600,600,17.61,26415.0,10566.0,10566.0,JONES
2021-11-27T17:20:18.937,071264,VALE3,1,14500,14500,14500,16.13,233885.0,233885.0,233885.0,SMITH
2021-11-27T16:22:33.634,918237,IGTI3,1,1500,800,1400,17.61,26415.0,14088.0,24654.0,JONES
2021-11-27T16:52:05.568,918237,IGTI3,1,1500,100,1500,17.61,26415.0,1761.0,26415.0,JONES
2021-11-27T17:31:43.670,981727,POMO4,1,10500,10500,10500,16.03,168315.0,168315.0,168315.0,MARTINEZ
2021-11-27T14:57:00.412,498213,BPAC11,1,20500,400,400,11.88,243540.00000000003,4752.0,4752.0,DAVIS
2021-11-27T15:40:56.440,498213,BPAC11,1,20500,11200,11600,11.88,243540.00000000003,133056.0,137808.0,DAVIS
2021-11-27T10:10:11.889,918239,PETR4,2,7500,7500,7500,10.34,77550.0,77550.0,77550.0,JONES
2021-11-27T16:17:05.449,498213,BPAC11,1,20500,5800,17400,11.88,243540.00000000003,68904.0,206712.0,DAVIS
2021-11-27T16:59:21.116,498213,BPAC11,1,20500,3100,20500,11.88,243540.00000000003,36828.0,243540.00000000003,DAVIS
2021-11-27T17:56:30.068,879865,GOAU4,2,11500,11500,11500,17.99,206884.99999999997,206884.99999999997,206884.99999999997,MARTINEZ
2021-11-27T13:06:39.553,918237,BPAC11,1,8500,8500,8500,16.36,139060.0,139060.0,139060.0,GARCIA
2021-11-27T13:51:48.516,981727,ITUB4,2,17500,9000,9000,15.68,274400.0,141120.0,141120.0,GARCIA
2021-11-27T15:24:15.171,981727,ITUB4,2,17500,8500,17500,15.68,274400.0,133280.0,274400.0,GARCIA
2021-11-27T11:27:19.661,879865,ITUB4,1,10500,10500,10500,13.17,138285.0,138285.0,138285.0,JONES
2021-11-27T16:35:24.980,849651,VALE3,2,20500,8400,8400,11.69,239645.0,98196.0,98196.0,JOHNSON
2021-11-27T16:37:22.654,849651,VALE3,2,20500,12100,20500,11.69,239645.0,141449.0,239645.0,JOHNSON
2021-11-27T14:07:41.326,987453,PETR4,2,15500,2100,2100,17.51,271405.0,36771.0,36771.0,GARCIA
2021-11-27T16:58:51.588,987453,PETR4,2,15500,13400,15500,17.51,271405.0,234634.00000000003,271405.0,GARCIA
2021-11-27T10:43:30.288,981727,IGTI3,1,1500,1400,1400,13.85,20775.0,19390.0,19390.0,RODRIGUEZ
2021-11-27T11:55:19.997,981727,IGTI3,1,1500,100,1500,13.85,20775.0,1385.0,20775.0,RODRIGUEZ
2021-11-27T10:46:46.592,987453,ITUB4,2,24500,24500,24500,16.5,404250.0,404250.0,404250.0,JONES
2021-11-27T14:04:54.799,879865,BPAC11,2,12500,12500,12500,16.57,207125.0,207125.0,207125.0,GARCIA
2021-11-27T10:25:01.555,498213,BPAC11,1,22500,1800,1800,16.97,381825.0,30545.999999999996,30545.999999999996,SMITH
2021-11-27T14:07:01.218,918239,GOAU4,1,500,500,500,17.91,8955.0,8955.0,8955.0,MILLER
2021-11-27T11:45:58.792,498213,BPAC11,1,22500,20700,22500,16.97,381825.0,351279.0,381825.0,SMITH
2021-11-27T17:54:54.655,849651,VALE3,1,12500,12500,12500,10.75,134375.0,134375.0,134375.0,MILLER
2021-11-27T14:10:23.279,164532,RAPT4,1,3500,700,700,12.12,42420.0,8484.0,8484.0,JONES
2021-11-27T17:21:21.213,879865,POMO4,2,9500,9500,9500,13.22,125590.0,125590.0,125590.0,BROWN
2021-11-27T14:56:00.206,164532,IGTI3,1,4500,2800,2800,12.28,55260.0,34384.0,34384.0,RODRIGUEZ
2021-11-27T16:39:49.091,164532,RAPT4,1,3500,1000,1700,12.12,42420.0,12120.0,20604.0,JONES
2021-11-27T12:23:05.013,164532,IGTI3,2,18500,7100,7100,16.27,300995.0,115517.0,115517.0,RODRIGUEZ
2021-11-27T16:33:46.627,498213,POMO4,1,6500,6100,6100,12.86,83590.0,78446.0,78446.0,SMITH
2021-11-27T15:25:03.675,164532,IGTI3,1,4500,600,3400,12.28,55260.0,7368.0,41752.0,RODRIGUEZ
2021-11-27T17:37:00.889,498213,POMO4,1,6500,400,6500,12.86,83590.0,5144.0,83590.0,SMITH
2021-11-27T16:39:59.977,164532,RAPT4,1,3500,1800,3500,12.12,42420.0,21816.0,42420.0,JONES
2021-11-27T16:08:36.819,164532,IGTI3,2,18500,11200,18300,16.27,300995.0,182224.0,297741.0,RODRIGUEZ
2021-11-27T12:37:43.658,879865,VALE3,1,22500,5400,5400,13.98,314550.0,75492.0,75492.0,JONES
2021-11-27T16:46:42.770,164532,IGTI3,1,4500,1100,4500,12.28,55260.0,13508.0,55260.0,RODRIGUEZ
2021-11-27T14:31:02.889,981727,ITUB4,1,24500,24500,24500,15.0,367500.0,367500.0,367500.0,SMITH
2021-11-27T13:49:03.874,879865,VALE3,1,22500,17100,22500,13.98,314550.0,239058.0,314550.0,JONES
2021-11-27T12:20:55.097,879865,ITUB4,1,17500,2600,2600,14.06,246050.0,36556.0,36556.0,JOHNSON
2021-11-27T15:53:26.774,879865,POMO4,2,14500,4400,4400,18.24,264480.0,80256.0,80256.0,JOHNSON
2021-11-27T17:39:42.781,498213,SLCE3,1,15500,11700,11700,13.72,212660.0,160524.0,160524.0,WILLIAMS
2021-11-27T17:19:49.387,164532,IGTI3,2,18500,100,18400,16.27,300995.0,1627.0,299368.0,RODRIGUEZ
2021-11-27T13:57:55.229,981727,SLCE3,1,21500,15500,15500,13.51,290465.0,209405.0,209405.0,MILLER
2021-11-27T17:12:38.291,987453,ITUB4,2,1500,400,400,14.7,22050.0,5880.0,5880.0,BROWN
2021-11-27T17:49:09.851,987453,ITUB4,2,1500,1100,1500,14.7,22050.0,16170.0,22050.0,BROWN
2021-11-27T16:23:57.569,879865,POMO4,2,14500,10100,14500,18.24,264480.0,184223.99999999997,264480.0000000001,JOHNSON
2021-11-27T16:10:09.964,987453,BBAS3,2,9500,9500,9500,17.43,165585.0,165585.0,165585.0,MILLER
2021-11-27T11:36:54.220,849651,SLCE3,2,12500,3600,3600,18.57,232125.0,66852.0,66852.0,WILLIAMS
2021-11-27T11:26:57.089,164532,RAPT4,2,16500,16500,16500,12.98,214170.0,214170.0,214170.0,SMITH
2021-11-27T17:22:37.347,164532,ITUB4,2,20500,10200,10200,17.32,355060.0,176664.0,176664.0,JONES
2021-11-27T14:47:57.249,849651,SLCE3,2,12500,6500,10100,18.57,232125.0,120705.0,187557.0,WILLIAMS
2021-11-27T17:46:53.958,498213,SLCE3,1,15500,3800,15500,13.72,212660.0,52136.0,212660.0,WILLIAMS
2021-11-27T13:26:51.796,164532,POMO4,2,500,500,500,12.27,6135.0,6135.0,6135.0,BROWN
2021-11-27T14:09:32.348,981727,SLCE3,1,21500,6000,21500,13.51,290465.0,81060.0,290465.0,MILLER
2021-11-27T12:04:56.021,879865,RAPT4,2,3500,3500,3500,17.11,59885.0,59885.0,59885.0,SMITH
2021-11-27T15:42:07.679,918237,ITUB4,1,3500,3500,3500,10.81,37835.0,37835.0,37835.0,BROWN
2021-11-27T12:08:02.812,918237,VALE3,2,4500,4500,4500,18.68,84060.0,84060.0,84060.0,MILLER
2021-11-27T17:34:46.187,164532,IGTI3,2,18500,100,18500,16.27,300995.0,1627.0,300995.0,RODRIGUEZ
2021-11-27T15:11:09.902,849651,SLCE3,2,12500,600,10700,18.57,232125.0,11142.0,198699.0,WILLIAMS
2021-11-27T16:56:06.524,849651,SLCE3,2,12500,1100,11800,18.57,232125.0,20427.0,219126.0,WILLIAMS
2021-11-27T17:15:17.014,849651,SLCE3,2,12500,700,12500,18.57,232125.0,12999.0,232125.0,WILLIAMS
2021-11-27T14:06:03.816,879865,ITUB4,1,17500,7300,9900,14.06,246050.0,102638.0,139194.0,JOHNSON
2021-11-27T17:40:09.451,164532,ITUB4,2,20500,10300,20500,17.32,355060.0,178396.0,355060.0,JONES
2021-11-27T10:41:17.599,164532,IGTI3,2,21500,7000,7000,19.55,420325.0,136850.0,136850.0,JONES
2021-11-27T14:43:20.610,879865,ITUB4,1,17500,6000,15900,14.06,246050.0,84360.0,223554.0,JOHNSON
2021-11-27T15:43:04.710,918239,VALE3,2,22500,22500,22500,18.33,412424.99999999994,412424.99999999994,412424.99999999994,MARTINEZ
2021-11-27T15:09:06.438,164532,IGTI3,2,21500,13700,20700,19.55,420325.0,267835.0,404684.99999999977,JONES
2021-11-27T10:51:41.263,879865,PETR4,1,16500,3600,3600,13.21,217965.0,47556.0,47556.0,BROWN
2021-11-27T15:35:06.883,879865,ITUB4,1,17500,1600,17500,14.06,246050.0,22496.0,246050.0,JOHNSON
2021-11-27T13:01:02.534,918239,BBAS3,2,500,400,400,11.13,5565.0,4452.0,4452.0,WILLIAMS
2021-11-27T17:09:45.590,164532,IGTI3,2,21500,100,20800,19.55,420325.0,1955.0,406639.99999999977,JONES
2021-11-27T14:43:04.877,981727,BPAC11,1,9500,9500,9500,11.58,110010.0,110010.0,110010.0,WILLIAMS
2021-11-27T11:37:24.838,071264,ITUB4,2,16500,14600,14600,11.67,192555.0,170382.0,170382.0,DAVIS
2021-11-27T17:10:01.855,164532,IGTI3,2,21500,100,20900,19.55,420325.0,1955.0,408594.99999999977,JONES
2021-11-27T15:00:27.642,918239,BBAS3,2,500,100,500,11.13,5565.0,1113.0,5565.0,WILLIAMS
2021-11-27T16:12:44.496,879865,PETR4,1,16500,12900,16500,13.21,217965.0,170409.0,217965.0,BROWN
2021-11-27T13:14:33.153,071264,ITUB4,2,16500,1500,16100,11.67,192555.0,17505.0,187887.0,DAVIS
2021-11-27T17:43:06.638,164532,IGTI3,2,21500,500,21400,19.55,420325.0,9775.0,418369.99999999977,JONES
2021-11-27T16:48:18.248,879865,IGTI3,1,18500,11400,11400,18.45,341325.0,210330.0,210330.0,DAVIS
2021-11-27T17:44:28.901,164532,IGTI3,2,21500,100,21500,19.55,420325.0,1955.0,420324.99999999977,JONES
2021-11-27T17:31:36.354,879865,IGTI3,1,18500,5100,16500,18.45,341325.0,94095.0,304425.0,DAVIS
2021-11-27T15:48:08.980,918237,RAPT4,1,3500,3500,3500,18.81,65835.0,65835.0,65835.00000000003,SMITH
2021-11-27T17:45:39.401,879865,IGTI3,1,18500,2000,18500,18.45,341325.0,36900.0,341325.0,DAVIS
2021-11-27T17:16:50.956,918237,SLCE3,2,13500,13500,13500,17.27,233145.0,233145.0,233145.0,MILLER
2021-11-27T13:58:06.531,071264,ITUB4,2,16500,200,16300,11.67,192555.0,2334.0,190221.0,DAVIS
2021-11-27T14:41:40.634,071264,ITUB4,2,16500,100,16400,11.67,192555.0,1167.0,191388.0,DAVIS
2021-11-27T15:52:18.948,071264,ITUB4,2,16500,100,16500,11.67,192555.0,1167.0,192555.0,DAVIS
2021-11-27T12:51:25.564,981727,BBAS3,2,17500,17500,17500,10.02,175350.0,175350.0,175350.0,JONES
2021-11-27T11:15:05.043,987453,BPAC11,1,20500,20500,20500,18.17,372485.00000000006,372485.00000000006,372485.00000000006,JONES
2021-11-27T12:13:32.669,164532,SLCE3,2,12500,12500,12500,18.04,225500.0,225500.0,225500.0,JONES
2021-11-27T11:47:24.188,918237,GOAU4,1,18500,9600,9600,17.79,329115.0,170784.0,170784.0,MARTINEZ
2021-11-27T14:47:23.486,918237,GOAU4,1,18500,8900,18500,17.79,329115.0,158331.0,329115.0,MARTINEZ
2021-11-27T15:41:54.129,918237,ITUB4,1,11500,8100,8100,17.76,204240.00000000003,143856.0,143856.0,WILLIAMS
2021-11-27T16:51:28.864,981727,POMO4,2,13500,2100,2100,13.08,176580.0,27468.0,27468.0,GARCIA
2021-11-27T17:14:09.986,981727,POMO4,2,13500,3100,5200,13.08,176580.0,40548.0,68016.0,GARCIA
2021-11-27T15:18:56.762,879865,ITUB4,1,3500,3500,3500,15.51,54285.0,54285.0,54285.0,WILLIAMS
2021-11-27T17:29:54.374,981727,POMO4,2,13500,8300,13500,13.08,176580.0,108564.0,176580.0,GARCIA
2021-11-27T16:32:36.362,918237,ITUB4,1,11500,2700,10800,17.76,204240.00000000003,47952.00000000001,191808.00000000003,WILLIAMS
2021-11-27T17:01:42.651,918237,ITUB4,1,11500,700,11500,17.76,204240.00000000003,12432.000000000002,204240.00000000003,WILLIAMS
2021-11-27T11:21:12.786,918237,IGTI3,2,5500,3100,3100,11.36,62480.0,35216.0,35216.0,GARCIA
2021-11-27T16:15:19.767,918237,IGTI3,2,5500,2400,5500,11.36,62480.0,27264.0,62480.0,GARCIA
2021-11-27T10:49:27.710,498213,BPAC11,1,4500,4000,4000,12.4,55800.0,49600.0,49600.0,DAVIS
2021-11-27T13:17:51.805,071264,BPAC11,2,5500,5500,5500,15.58,85690.0,85690.0,85690.0,RODRIGUEZ
2021-11-27T17:39:31.439,164532,ITUB4,2,17500,17500,17500,16.83,294524.99999999994,294524.99999999994,294524.99999999994,JOHNSON
2021-11-27T11:02:38.862,849651,VALE3,2,15500,15500,15500,17.1,265050.0,265050.0,265050.0,MARTINEZ
2021-11-27T11:06:23.409,498213,BPAC11,1,4500,500,4500,12.4,55800.0,6200.0,55800.0,DAVIS
2021-11-27T11:13:20.100,879865,VALE3,2,6500,2700,2700,15.67,101855.0,42309.0,42309.0,JOHNSON
2021-11-27T12:57:20.443,879865,VALE3,2,6500,700,3400,15.67,101855.0,10969.0,53278.0,JOHNSON
2021-11-27T15:39:04.367,879865,VALE3,2,6500,3100,6500,15.67,101855.0,48577.0,101855.0,JOHNSON
2021-11-27T17:48:29.950,987453,POMO4,2,8500,8500,8500,14.22,120870.0,120870.0,120870.0,JONES
2021-11-27T12:33:29.303,981727,BBAS3,2,1500,600,600,16.2,24300.0,9720.0,9720.0,JOHNSON
2021-11-27T10:50:30.107,164532,BBAS3,2,500,200,200,10.92,5460.0,2184.0,2184.0,SMITH
2021-11-27T11:04:20.845,918237,RAPT4,2,14500,11400,11400,15.29,221705.0,174306.0,174306.0,DAVIS
2021-11-27T10:25:26.432,164532,BPAC11,2,3500,2200,2200,18.46,64610.0,40612.0,40612.0,GARCIA
2021-11-27T17:27:18.261,498213,BPAC11,2,2500,2500,2500,18.45,46125.0,46125.0,46125.0,BROWN
2021-11-27T15:53:39.080,164532,ITUB4,2,24500,24500,24500,18.18,445410.0,445410.0,445410.0,JONES
2021-11-27T10:23:14.304,918239,BPAC11,1,9500,9500,9500,17.89,169955.0,169955.0,169955.0,JONES
2021-11-27T17:51:39.421,849651,GOAU4,1,500,500,500,16.41,8205.0,8205.0,8205.0,DAVIS
2021-11-27T14:14:04.518,981727,BBAS3,2,1500,500,1100,16.2,24300.0,8100.0,17820.0,JOHNSON
2021-11-27T14:27:56.574,981727,BBAS3,2,1500,300,1400,16.2,24300.0,4860.0,22680.0,JOHNSON
2021-11-27T15:20:30.168,164532,BPAC11,2,3500,1300,3500,18.46,64610.0,23998.0,64610.0,GARCIA
2021-11-27T15:19:46.947,918237,VALE3,1,5500,5500,5500,15.1,83050.0,83050.0,83050.0,MARTINEZ
2021-11-27T11:00:39.517,164532,RAPT4,2,15500,15500,15500,17.89,277295.0,277295.0,277295.0,RODRIGUEZ
2021-11-27T14:55:04.855,164532,BBAS3,1,24500,15600,15600,11.19,274155.0,174564.0,174564.0,MARTINEZ
2021-11-27T16:24:28.194,164532,BBAS3,1,24500,900,16500,11.19,274155.0,10071.0,184635.0,MARTINEZ
2021-11-27T15:43:48.273,981727,BBAS3,2,1500,100,1500,16.2,24300.0,1620.0,24300.0,JOHNSON
2021-11-27T14:11:54.555,164532,BBAS3,2,500,100,300,10.92,5460.0,1092.0,3276.0,SMITH
2021-11-27T16:45:23.992,164532,RAPT4,2,4500,1400,1400,16.16,72720.0,22624.0,22624.0,JOHNSON
2021-11-27T11:23:00.511,164532,GOAU4,2,16500,14500,14500,16.4,270600.0,237799.99999999997,237799.99999999997,DAVIS
2021-11-27T15:01:45.323,918237,POMO4,2,21500,21500,21500,13.2,283800.0,283800.0,283800.0,SMITH
2021-11-27T16:49:58.595,164532,RAPT4,2,4500,600,2000,16.16,72720.0,9696.0,32320.0,JOHNSON
2021-11-27T16:53:34.666,164532,BBAS3,1,24500,5800,22300,11.19,274155.0,64902.0,249537.0,MARTINEZ
2021-11-27T10:39:04.561,164532,GOAU4,1,15500,15500,15500,13.35,206925.0,206925.0,206925.0,JONES
2021-11-27T12:17:31.985,987453,RAPT4,1,10500,7900,7900,14.67,154035.0,115893.0,115893.0,JOHNSON
2021-11-27T16:31:58.983,164532,GOAU4,2,16500,600,15100,16.4,270600.0,9840.0,247639.99999999997,DAVIS
2021-11-27T16:00:06.065,987453,RAPT4,1,10500,1600,9500,14.67,154035.0,23472.0,139365.0,JOHNSON
2021-11-27T17:39:38.348,164532,RAPT4,2,4500,1300,3300,16.16,72720.0,21008.0,53328.0,JOHNSON
2021-11-27T17:39:42.332,164532,GOAU4,2,16500,300,15400,16.4,270600.0,4920.0,252559.99999999997,DAVIS
2021-11-27T17:53:42.921,164532,GOAU4,2,16500,1100,16500,16.4,270600.0,18040.0,270600.0,DAVIS
2021-11-27T15:01:34.905,164532,BBAS3,2,500,100,400,10.92,5460.0,1092.0,4368.0,SMITH
2021-11-27T16:19:37.328,918237,PETR4,1,18500,18300,18300,15.24,281940.0,278892.0,278892.0,MARTINEZ
2021-11-27T16:30:17.028,918237,PETR4,1,18500,100,18400,15.24,281940.0,1524.0,280416.0,MARTINEZ
2021-11-27T16:00:29.791,981727,PETR4,1,23500,23500,23500,18.95,445325.0,445325.0,445325.0,GARCIA
2021-11-27T17:01:50.834,879865,GOAU4,1,7500,4000,4000,12.03,90225.0,48120.0,48120.0,WILLIAMS
2021-11-27T17:41:52.682,164532,RAPT4,2,4500,1200,4500,16.16,72720.0,19392.0,72720.0,JOHNSON
2021-11-27T16:33:36.202,164532,BBAS3,2,500,100,500,10.92,5460.0,1092.0,5460.0,SMITH
2021-11-27T17:28:25.523,918237,PETR4,1,18500,100,18500,15.24,281940.0,1524.0,281940.0,MARTINEZ
2021-11-27T11:25:58.860,498213,RAPT4,1,24500,24500,24500,12.78,313110.0,313110.0,313110.0,GARCIA
2021-11-27T17:19:07.602,981727,POMO4,1,24500,11200,11200,17.59,430955.0,197008.0,197008.0,BROWN
2021-11-27T17:20:09.319,164532,BBAS3,1,24500,2200,24500,11.19,274155.0,24618.0,274155.0,MARTINEZ
